src,tgt,src_lang,tgt_lang,domain
after using of 6 month this mobile getting hanged and lots of application not working properly,"6 மாத உபயோகத்திற்கு பிறகு இந்த மொபைல் செயலிழந்து, நிறைய பயன்பாடுகள் சரியாக வேலை செய்யவில்லை.",English,Tamil,E
not good as expected,எதிர்பார்த்த அளவுக்கு நல்லா இல்லை.,English,Tamil,E
best product in the budget smartphone segment .,பட்ஜெட் ஸ்மார்ட்போன் பிரிவில் சிறந்த தயாரிப்பு.,English,Tamil,E
camera with google camera it phenomenal,"கூகிள் கேமராவுடன் கூடிய கேமரா, இது அற்புதம்.",English,Tamil,E
this phone is an all rounder from every aspect .,இந்த போன் எல்லா விதத்திலும் ஒரு ஆல்ரவுண்டர்.,English,Tamil,E
the 6gb variant blazes through every task throw at it .,6GB வேரியண்ட் எந்த வேலையையும் மின்னல் வேகத்தில் செய்யும்.,English,Tamil,E
the screen is decent and the viewing angles are good .,திரை நன்றாக உள்ளது மற்றும் பார்க்கும் கோணங்கள் நன்றாக உள்ளன.,English,Tamil,E
the only problems are ( i ) no screen protection ( ii ) the battery drain issue .,ஒரே பிரச்சனைகள் (i) திரை பாதுகாப்பு இல்லாதது (ii) பேட்டரி வடிகால் பிரச்சினை.,English,Tamil,E
good phone in the range and awesome experience using it,"இந்த வகையில் இது நல்ல போன், அதைப் பயன்படுத்துவதில் அருமையான அனுபவம்.",English,Tamil,E
good camera back and front .,முன்புறம் மற்றும் பின்புறம் நல்ல கேமரா.,English,Tamil,E
"con : 1.looks , 2.bettery performance 3 weight and old model 4.screen not gorilla glass 3","கான்: 1. தோற்றம், 2. சிறந்த பேட்டரி  செயல்திறன் 3 எடை மற்றும் பழைய மாடல் 4. கொரில்லா கண்ணாடி இல்லாத திரை 3",English,Tamil,E
very happy with the performance of asus zenfone max pro m1 .,ஆசஸ் ஜென்ஃபோன் மேக்ஸ் ப்ரோ எம்1-ன் செயல்திறனில் மிகவும் மகிழ்ச்சி.,English,Tamil,E
"the battery performance , display quality , camera quality is amazing .","பேட்டரி செயல்திறன், காட்சி தரம், கேமரா தரம் அற்புதம்.",English,Tamil,E
"poor camera , decent ui .","மோசமான கேமரா, நல்ல UI.",English,Tamil,E
good at the range .,வரம்பில் நல்லது.,English,Tamil,E
with 6 gb ram,6 ஜிபி ரேம் உடன்,English,Tamil,E
"don &apos;t buy this mobile with complete mobile protection 1 year plan , jeeves and flipkart cheating the people .","இந்த மொபைலை 1 வருட முழு பாதுகாப்பு திட்டத்துடன் வாங்காதீங்க,ஜீவ்ஸ் மற்றும் ஃபிளிப்கார்ட் மக்களை ஏமாற்றுகிறது.",English,Tamil,E
