src,tgt,src_lang,tgt_lang,domain
gallery : no pre installed gallery .,గ్యాలరీ: ముందే ఇన్‌స్టాల్ చేయబడిన గ్యాలరీ లేదు.,English,Telugu,E
no text editing options in pics .,చిత్రాలలో టెక్స్ట్ ఎడిటింగ్ ఆప్టోన్స్ లేవు.,English,Telugu,E
again download any gallery app of your preference,మళ్ళీ మీకు నచ్చినది ఏదైనా గ్యాలరీ యాప్‌ని డౌన్‌లోడ్ చేసుకోండి.,English,Telugu,E
call record and conference : call recording option not there .,కాల్ రికార్డ్ మరియు కాన్ఫరెన్స్: కాల్ రికార్డింగ్ ఆప్టోన్ లేదు.,English,Telugu,E
after using of 6 month this mobile getting hanged and lots of application not working properly,6 నెలలు వాడిన తర్వాత ఈ మొబైల్ హ్యాంగ్ అయింది మరియు చాలా అప్లికేషన్లు సరిగ్గా పనిచేయడం లేదు.,English,Telugu,E
not good as expected,అనుకున్నంత బాగా లేదు.,English,Telugu,E
best product in the budget smartphone segment .,బడ్జెట్ స్మార్ట్‌ఫోన్ విభాగంలో అత్యుత్తమ ప్రోడక్ట్.,English,Telugu,E
camera with google camera it phenomenal,గూగుల్ కెమెరాకంటే ఈ కెమెరా అద్భుతంగా ఉంది.,English,Telugu,E
this phone is an all rounder from every aspect .,ఈ ఫోన్ ప్రతి కోణం నుండి ఆల్ రౌండర్.,English,Telugu,E
the 6gb variant blazes through every task throw at it .,6GB వేరియంట్ ప్రతి పనిని వేగంగా పూర్తి చేస్తుంది.,English,Telugu,E
the screen is decent and the viewing angles are good .,స్క్రీన్ బాగుంది మరియు వ్యూయింగ్ కోణాలు బాగున్నాయి.,English,Telugu,E
the only problems are ( i ) no screen protection ( ii ) the battery drain issue .,ఒకే ఒక్క సమస్య ఏమిటంటే (i) స్క్రీన్ రక్షణ లేకపోవడం (ii) బ్యాటరీ డ్రెయిన్ సమస్య ఉండటం.,English,Telugu,E
good phone in the range and awesome experience using it,మంచి ఫోన్ మరియు దానిని ఉపయోగించడంలో అద్భుతమైన అనుభవం ఉంది.,English,Telugu,E
good camera back and front .,ముందు మరియు వెనుక వైపు మంచి కెమెరా.,English,Telugu,E
"con : 1.looks , 2.bettery performance 3 weight and old model 4.screen not gorilla glass 3","కాన్: 1.లుక్స్, 2.మెరుగైన పర్ఫర్మ్యాన్స్ 3 బరువు మరియు పాత మోడల్ 4.స్క్రీన్ గొరిల్లా గ్లాస్ కాదు 3",English,Telugu,E
very happy with the performance of asus zenfone max pro m1 .,ఆసుస్ జెన్‌ఫోన్ మాక్స్ ప్రో m1 పర్ఫార్మేన్స్ తో చాలా సంతోషంగా ఉన్నాను.,English,Telugu,E
"the battery performance , display quality , camera quality is amazing .","బ్యాటరీ పర్ఫార్మెన్స్, డిస్ప్లే నాణ్యత, కెమెరా నాణ్యత అద్భుతంగా ఉన్నాయి.",English,Telugu,E
"poor camera , decent ui .","దారుణమైన కెమెరా, మంచి UI.",English,Telugu,E
good at the range .,అనుకున్న పరిధిలో మంచిగా ఉంది.,English,Telugu,E
with 6 gb ram,6 జిబి ర్యామ్‌తో,English,Telugu,E
"don &apos;t buy this mobile with complete mobile protection 1 year plan , jeeves and flipkart cheating the people .","పూర్తి మొబైల్ రక్షణ 1 సంవత్సరం ప్లాన్ ఉన్న ఈ మొబైల్ కొనకండి, జీవ్స్ మరియు ఫ్లిప్ కార్ట్ ప్రజలను మోసం చేస్తున్నాయి.",English,Telugu,E
i buy my mobile with complete mobile protection plan dated on 05-oct-18 rs.499 / - .,నేను 05-అక్టోబర్-18 తేదీ నాటి పూర్తి మొబైల్ ప్రొటెక్షన్ ప్లాన్‌తో నా మొబైల్‌ను ru.499 /-కు కొన్నాను.,English,Telugu,E
i lost my mobile dated on 10-dec-18 then i informed to jeeves now they are saying your mobile protection plan is only for damage protection not covered for theft .,"నా మొబైల్ డిసెంబర్ 10, 18న పోగొట్టుకున్నాను, అప్పుడు జీవ్స్ కి చెప్పాను, ఇప్పుడు వాళ్ళు మీ మొబైల్ ప్రొటెక్షన్ ప్లాన్ కేవలం డ్యామేజ్ ప్రొటెక్షన్ కోసమే అని చెబుతున్నారు, దొంగతనం వల్ల కవరింగ్ కాదు.",English,Telugu,E
when i buy my mobile they clearly mentioned complete mobile protection plan including theft .,నేను నా మొబైల్ కొన్నప్పుడు దొంగతనంతో సహా పూర్తి మొబైల్ రక్షణ ప్రణాళిక గురించి స్పష్టంగా పేర్కొన్నారు.,English,Telugu,E
while charging mobile and charger become heat .,మొబైల్ ఛార్జింగ్ చేస్తున్నప్పుడు ఛార్జర్ వేడెక్కుతుంది.,English,Telugu,E
no proper support with flipkart service,ఫ్లిప్‌కార్ట్ సేవతో సరైన మద్దతు లేదు,English,Telugu,E
perfect phone for everyone those who want gaming and long battery backup,గేమింగ్ మరియు ఎక్కువ బ్యాటరీ బ్యాకప్ కోరుకునే ప్రతి ఒక్కరికీ సరైన ఫోన్,English,Telugu,E
